X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,target
0.28147689786993,0.303421624534198,-0.961306816365439,1.36967273048481,1.887036124868106,1.9705035502869073,0.7888311109544539,0.015095778406931437,-0.09572410123937511,1.3822410167913295,1.1748979082396818,-0.4627737553341556,-0.8002631715869708,0.3908251946259492,-0.44904019245520044,-0.5031894923017418,-0.7189797687479861,-0.198917709306239,0.9638258195694349,0.11288820965325648,1
-1.0986178925999868,0.46331883999238654,0.5601335506864787,0.34761149421044063,0.5056865995308432,0.25136028253085824,-0.5848235367051404,0.08095350782237981,-0.8090596953995692,-1.0081735895181454,-0.8112865318385555,-0.15316263134929065,-0.679330180953114,-0.21595273262576903,-0.2316386282545537,-0.25089263653287147,-1.2598878074425404,-0.9168682989308005,-0.25037022252876057,0.741899178462965,0
0.6118507934903701,-0.06699646140973115,0.8780433439744293,0.8217477342037072,0.5529509540451567,-1.1264912110447454,0.014823295872107095,-0.8744504815942193,-0.39725866959876105,0.6061222616960912,-0.37688207085044967,-0.0496316622763769,-0.23820919943028085,-0.02137779420890043,0.3691102025160027,-0.4329121138373403,-0.18951224631465452,0.6447696331203541,0.11061066662173757,0.02605242000257703,1
-0.1411289065098142,-1.467552671207621,0.36473853298516856,0.24099561737821207,0.5286911060711457,0.5759081961965529,0.8259139973134111,0.4034756859476407,-0.26420920040884555,-1.3031176289859898,-0.1952510970854041,-1.111424747530866,-0.2113211476905889,0.4201956896613278,0.7858913141441288,-0.23987683680085573,-0.9437666517987406,0.43485238723636593,-0.449528852067576,0.22290941781932852,0
0.520827976754714,-0.8575480013473253,0.5253285396015887,0.845847200595284,0.6418371080594334,-0.155350735747469,0.6203037777262773,0.19912402156083517,-0.4607680635367696,-0.6304863148685959,0.33417057719235327,0.36015802499935945,-0.5171100574258753,0.10698639341316446,-0.4567207505647947,-0.11270929734130242,-0.8064811115083342,-0.2701822355609695,-1.351083198752755,-0.3095925512421942,0
4.105286247801834,1.399530605546822,-0.39712637163084624,0.18055068915968586,0.1014874748179389,0.5146052027869688,-0.10509605726118554,-0.845066599128632,-0.9624028049785005,0.2722195516477135,0.48133416527289363,0.42579866144082285,-0.48087431373909445,0.8554836933678398,-0.06790712200968042,0.6578491737673662,1.3473278898021064,0.8555075149164357,0.7323747859103793,1.223563912878389,1
0.22329668863097596,-0.5481598872292075,-1.8736149617602622,-1.8406364932747605,0.26616044514166676,-0.06132645005273782,0.23659017856371573,-0.4145816649370171,-1.365136522975932,-3.109236815438634,-0.5320485691045652,0.649181769404458,-0.7554443807392759,0.9879392575800121,0.8052608913422812,0.6287388082529536,0.5748186058578805,1.7908964730922263,0.2847425812117257,0.858617080713145,1
1.4330027417789784,1.3805441039829691,2.784019708072211,2.469696907394427,1.825957660910893,0.3738638753370179,0.6091873830196332,-1.1690427919127826,-1.2625182515032245,0.3641162362921715,1.687231185267227,0.4493245478698077,0.01902388842241165,-0.147883856814813,-0.6578470588264402,-0.06046865310863925,-0.019523584491868418,-0.11707425030305485,-1.320710387265746,-1.5194605798966871,0
-0.11246343476723664,0.07822964789520037,-0.2494341244749309,-0.05125620076760801,0.9674180281248423,0.5009721156360948,0.29613147285147456,0.3440174005722699,1.5545769030561263,0.42543378186244163,0.5804038148673765,-0.28499242428607424,0.027890014398203503,0.3000215002009723,-1.7127494816988142,1.7780354519106447,0.011883988805268572,0.3384476389100568,2.221535438878792,0.41490990081681534,1
0.7789935682124404,-0.14620467347580957,-0.6856360123572164,-2.3648125755308396,-1.9954392929503828,-2.8962636588948376,-1.4214944710173003,-1.1613762682303865,-0.5006868464314115,-1.7773285118618387,-1.633427586669326,-1.089801262559968,0.8810000634080923,0.6008794980764005,1.754009725956227,2.4293271363722817,0.49377491457605993,0.5929855758127118,0.911866048776588,1.4559492263616827,0
-1.5178102572864853,-1.957937222476955,-0.9344868761066238,-0.5390511958189086,1.355242383591049,2.0703192498778957,0.5145993709859649,1.156198850969611,2.007155929234178,0.25420192386526785,0.9256566803632857,-0.25515461382149124,-1.0544491718440736,-0.40731207907936684,-0.14610339499163427,-0.4523190891797785,-2.5365949921223954,-1.422036794447514,-1.8939257022542415,-0.34396597593038064,1
-0.48079611963024865,-1.467648486498683,-0.19533363557898392,0.5205623075790843,0.6416787991814092,-0.23862468213146815,-1.758057373331158,-0.07355513127076158,0.769787993288354,0.3535039680239356,0.9702102243496298,0.8002406173752358,0.08786441100476448,-0.7956490364002167,-1.9486998380284475,0.1869586614345527,0.6144658927856804,-0.4720644258698564,0.5893850744728495,0.40789489518454475,0
-0.4585707691222547,0.5419859248102871,0.9075109638223102,1.393744716118393,0.22787513938797876,0.43780936269446935,-0.15551637140356572,0.31225260750000106,-0.7558687686834109,-0.8530557074738395,0.6105251334089835,-1.7928203677142989,-0.7203709641135647,1.5819660294677986,1.2717544803650669,0.805154714973656,-0.40741500920879625,0.6101307079451227,0.7926716958467284,0.5829366880331133,1
