X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,target
-0.6146655491826439,-0.5630254893813668,-1.1834885077988697,-0.814120375403799,-1.1526850611727049,0.02961890232571726,0.8036472772233283,0.4545979681741755,0.22705105564321948,-0.33298011945124917,-0.5949649791734694,-1.2026956307514003,1.466089952252005,1.6731422944310572,1.891162420413408,0
-0.1515489150078202,-0.44820218146158797,-0.10507973515698826,0.532608170758007,0.9777091552465385,-0.2763562591579365,0.8216724471026378,0.7885557890968715,-0.9628716708211624,0.615597374238853,-0.34163538379924174,-0.6107390873213099,-0.9403599843403474,-0.43179599332310103,-1.2760384943475396,1
-0.31038111752408476,-2.2178604343239527,-1.9056109592440684,-1.7227006708128298,-1.47274984251589,-1.166690212581133,-0.02507242016743405,0.2981306647051861,0.5335685650284762,-1.4026505540121141,0.9897884696186914,0.7420160366826298,0.2537893448087678,-0.30417321395471286,-1.0261198872175492,0
3.1657199027184837,2.0816225658494982,2.0113024180933103,1.3074813850576967,-0.8198207633627361,0.7034671171716613,-1.0564916857504882,0.7142330186632937,0.9382697225485552,0.10359792266311527,-0.7894339455090177,-0.27763805590755636,0.7293918968643927,-0.22729660281161765,-0.6145483267169896,1
0.31479342688008427,-0.6035314082383154,-0.15340792938707087,-0.555927271430241,0.18749607116311856,-0.6001585732014992,1.486431023200188,1.7702887382364716,-0.1258974490881017,-0.12801817027869553,0.648025321817357,1.3735214079991123,-1.4237847158967682,-0.2990474171527936,-0.3623526261014032,1
-0.12180091405395732,-0.4323364653279844,0.3386564262664937,0.7253172863531346,1.000370826818659,1.63790546413867,1.3698179323943789,0.43598767547046824,0.3742999753809154,0.5841724170569265,1.4541374967632874,1.1357654790282898,0.38782148962309354,-0.3653967653534482,0.11462557714973655,1
0.3061546832752329,-0.08940030961768775,1.490460545068202,0.7846035361726869,0.3898723377253088,-0.8635404749802155,-0.7381456943682054,-0.7616712974335081,0.09249955557401651,-0.4715073749112314,-0.6013103370029109,-0.7218915228227373,-0.5254908465760371,-1.0992821418191765,1.2858590593927959,1
0.5612265060257198,0.8050755256425424,1.0178947688107,0.3538066175042199,2.3681538796411976,1.5831868830836677,1.2290691994802796,0.4851488108744809,-0.2716668897228896,0.2798391149788595,0.48413078707310386,-1.0501530240781605,-0.8343993666759926,-1.4661762154638533,-0.00928628317780239,0
1.008688784529367,-1.4913176794305751,-0.5399022489327694,-0.20386767423344687,-0.35473561706604223,0.3245754166703462,0.4751676863413437,-0.4577967911263484,-0.8663575673088204,0.30767602261559324,-0.08268115385832317,-1.896805861778135,-1.6731330912404807,0.11124650819516538,0.5315164679062588,1
-0.029925265610144525,0.17065510868625222,-0.7554501526310025,-1.2541908796424233,-1.561538245589006,-0.17763187478382877,0.3746888688023218,-0.28524671574418536,0.3993412397293459,1.4948322449509124,2.200146407221837,1.459692272581696,0.9911766538994335,0.10111612209784701,1.301626216099039,1
-1.197301775596922,-1.121767483252663,-1.04227450820615,-0.35646896253338,-0.03838361698051146,-1.4720606131778955,-1.5638413468655084,-0.21025897033192031,0.1134689360315635,0.4361696952557569,-0.06964443585836058,0.21380373528683416,0.958489534877486,1.207251030409521,1.637018138421657,0
-0.16080998444583747,-1.2060307058159938,-0.14878471354852318,0.18941124361951672,0.06314285798031971,0.5695709977140088,0.8607503983486103,1.0904436454970095,0.8039856683627576,-0.6539314223627357,-1.163333068147383,0.14053622795242948,1.6621443327079017,-0.06773038725474789,0.4237542995650405,0
2.348131691910999,1.2310039370763117,1.6890514289397487,-0.7379941889898816,-0.217041357609426,-1.3809953264319372,-2.4210929181251744,-3.267813904658814,0.21724262849503723,1.3743875450332408,-0.5875499259912479,-0.1965149831184373,-1.2462661793780512,-0.05063383894594245,-0.03424414376532446,1
2.093678289198819,1.6077766559760605,2.016691391502504,-0.3377393469667027,0.1938672173396379,1.9475708510903365,1.7215289394888038,1.5409411552446648,0.45729044503550115,0.9485770217332503,1.3276038501089076,0.9654161700573003,0.21915822842045324,0.7273001448957179,1.1379335803143527,1
