X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,target
-0.28428246202166996,-1.3653774941358787,-1.9894947310690678,-1.2162010786142496,1.1138612763372187,1.2956291412453704,2.0736882247655926,2.062924483978486,-0.48453649734877463,-0.5976718213539833,-1.6673810749703226,-1.3843497900327826,-0.17118851177595584,-0.056410644416184375,-0.6269259616080918,-2.2169538493187657,-2.030091825954062,-1.1526675141690526,0.4430826458298035,-0.22137006636951378,0.5128263785281212,-0.35753693497173533,-0.06360925468540529,1.712735257673439,2.2802539500427144,0.7649429877382469,1.260587492177177,0.516185098068901,0.48913332689422345,0.6125725671137157,1.001768663290411,0.8058951249276163,0.4102509136330095,0.5728597438057406,0.377351989428209,0.3917449532385345,-1.1096700177084386,-1.089470801102762,0.3177896813509603,-0.22200678495232795,0.23499496569270867,1.250522802978111,1.8662612321338126,1.115003976522983,0.90166752538231,1.0600928844021837,-0.8027601322607565,-0.42531358020890253,-1.0286408123480755,-1.9072193884918165,0
0.09109349956324453,1.3019572941725506,0.4839997803841209,0.07290665797412504,-1.080260140805328,-0.3181769727738568,-0.5155917394865044,0.22506099663169976,2.7539741141114864,2.4438157308681956,1.2716452446244815,0.47036400935037936,0.007285194354353375,-0.5663136775096856,0.9499902710906328,-0.13772550762918367,-1.6538052416059645,-0.6460778752433616,-1.25998694483452,-1.1702819314305957,0.6814753203063162,-0.27147378611871187,0.23042678171739103,-1.2853456235215408,-0.7972549606083565,0.5583584473881391,0.5052431038878398,0.5451803094108871,1.1849464119433701,1.293982007812097,0.5478758064430931,-0.040443495018376185,1.4897176145678086,1.7721282986299436,2.5086047135335763,2.22487464060709,-0.5585421867552331,-0.9693143578416566,-0.35981150077538554,-0.5544116505466109,-0.7184526529272288,0.4142648262015761,0.9519904212790544,-1.4798464353576748,0.13557531889843996,0.5710633090375578,0.6550156454647206,1.0856746117830987,0.9864643318741283,-0.7717257342539108,1
0.5722747024152484,1.0138497944944938,-0.10022838158496356,0.285904069235588,0.3675386636132335,-0.22193334968984726,-0.20139915413968773,-0.819748617079391,-0.3054680430294209,0.3135437414861201,0.6739439139268351,-0.5904467833800159,-0.9428637624630667,0.05627744670515092,-1.5951733028516393,-0.15362123627934177,-0.6272609143047554,0.7182891167080814,-0.15127451803067984,-0.5794237576520224,0.4123620487658873,-0.03759775575839633,1.8439891511957975,1.123742568898405,0.4487682723380353,-0.569272648566211,-0.2311324270220732,-0.9372892535165991,-0.1746257765771015,-0.24424710335955102,-0.8607351427418264,-0.17609192662858628,0.26166522792812047,0.02247563848097233,-0.3297455387918389,0.71237138082937,1.7775041422790185,0.5992284498984422,-0.05902554753655944,-1.0597570692968654,0.967290092501337,-0.3049841443730721,-0.04032187609152331,1.499707896064151,1.1234492238380438,-0.5590627876019783,-0.44234434389741845,1.2885881839095146,-0.6274897434105563,-1.2484064367077021,1
1.1880169770877806,0.9431198343632401,-1.366861194772131,-1.0402240531032443,-0.14320972426555995,0.8005045834826324,-0.49141473630929106,-0.983358744477052,-2.0609160320976194,-0.5506135246129968,0.3570182441710207,0.6802776969923457,-0.20449961650810022,0.06923588778113757,-0.328837750738583,-0.0069779120162019315,0.5913348392290907,0.4979869417269671,0.08882981779109611,0.24795161878302296,-0.7080464831261262,0.5159992703236332,0.33612710073688934,-0.5747902118707394,-0.12792215647032876,0.06515793448063155,0.047130007556973774,0.12589240649415234,1.5636473148611085,0.6844307274035367,1.1201470283630164,-0.542925220012174,0.8148881619070893,0.6816649374136894,0.06346119437237463,-1.0828494514482956,-1.5994869903553408,-1.1002559240896417,0.7891937226198461,0.3042866366405631,0.786701526349242,1.3726577703310356,0.8550734481860922,0.3321745357169114,0.2796867800159201,-1.8553510010811183,-2.3628562076461743,-1.4189424138618965,-1.2613089065133674,0.11444042758928881,1
0.2874382710285192,-0.16393208598365966,-0.4581956028165596,0.16097182270206098,1.3265293079756455,0.9249575590308481,0.305966539786143,0.15633488603737997,-0.5401230922983985,0.00226524011631013,0.3596962638799034,-0.47465541990805415,-0.779619856119603,-0.1542383506414025,-0.11316500831643272,-0.8972815289321112,0.5164112721105526,0.5618051952414366,-0.08714104066647665,0.8482319707689073,0.15312932842923993,0.24605127588921266,-1.0864015627413073,-0.5837658875995411,-1.961916250459394,-1.3097329552170196,-0.7381183503399141,-0.2201315211513981,1.0807892928668241,0.4555675220559297,0.8594260931538164,1.1735407196288157,2.1368947579593267,0.9067518846031507,0.7553868718666763,-0.5577362379258715,-0.32571758579308774,-1.245495649830496,-2.6966379314601667,-1.9981064254776795,-2.360468395408173,-1.5164801229718514,0.14122532300398366,-1.109799739143435,-0.8397955822060993,0.2507107232324338,0.4941490446465856,-0.8484011725479514,0.34464105087104546,-0.46922825737336016,0
0.8705128896887843,0.17478236441495976,-0.4772254870529346,0.0791181772781456,-0.2128249476071793,1.3003770907405974,0.48501676643587316,-0.8540943515406034,-0.8235912948943276,2.7322246230349303,2.668932966827639,0.8982161506935955,-0.42745588678058105,-0.014545035374591814,0.5454914882431084,1.8484176915862898,0.034337956424973046,-1.2020253231754496,-1.021881565505084,-0.2246649695465054,-0.05085021809911727,1.3506577258171837,0.6841496646291276,1.205867788866208,0.4455775421211238,1.6151741752516784,1.4199292816818385,1.2954834766995036,0.001036717334665191,-0.508163787144033,-0.13105109295432363,0.5254456979709934,0.8790093554762812,-0.17944802031772525,0.25839362010554556,0.0520592117634399,0.17700214603001985,1.8135544364157405,1.6376260918610925,1.671115583749345,0.5643043437942428,0.48823129101238827,-0.022443126261296006,-0.4343924353364702,1.043923009480605,0.46990421665673904,-0.027462717965151057,-0.6027585519371635,0.46189992451099693,0.13812018036479595,1
-0.44970090489204795,0.17812501398139385,-0.7756283226849324,-0.9588422831902751,-1.5249588087532426,-2.0510073494902143,-0.3774062805285204,0.2183560618727417,0.40957847878541287,-0.6793806584437545,-1.0485117276637466,-2.3719356756131953,-0.9785366064865915,-0.11032775302633907,0.11542209060817793,0.9928849651361334,-0.4192622232586484,0.11523069132128755,-2.0152344912809608,-2.803950679320411,-0.5321197068012731,0.28794699733869605,0.74964398898927,-0.8263099918828278,-1.3645796267049064,-2.367532913463714,0.13438760246703735,-0.6897563004144694,-0.8094683219814068,-1.0893527138935202,-0.48636629997279823,0.4874895523871574,-0.2608774624333144,-0.008013431727295905,1.5922091630442676,0.9409983580405324,-0.1926341524247797,-0.8295719326892332,-0.317775083667043,-1.7771570955572664,-1.7724804105660898,-1.878678037653808,-1.293690266613698,-0.028855662627801926,0.11905047845914107,-1.2154156635188837,-0.47452669715462503,-2.523904379794752,-0.7962989444091028,-2.4766727936060606,0
1.3928502047684477,0.9342353899400311,1.1611777233373122,1.2718061648961663,2.1030157060185584,1.3346443517399458,1.430175889217721,1.7488357206578606,2.1173610113507997,1.1717633903398512,1.557758399554063,1.0662631725816183,1.430456806627512,-0.6499814848051397,-1.2284045724796682,1.2625721131064704,1.7328217665566485,1.4390832845609327,3.219911482065046,0.11910504571459614,-1.6287008304443347,-0.8290682994761458,-1.647074300834558,-1.3752350156802637,-1.9823628284018144,-1.0917623737284912,-0.5745134617827923,0.5665268056427367,0.23192170960804775,0.4438153208993587,0.6737690531749261,1.790399983869786,1.3107203643918868,1.195858094268129,0.05325880094483469,0.21753810033726417,-0.8346804542984199,-0.2925980884232148,-0.16307949150737125,0.03778348863752288,-2.260795816736081,-0.6536560352464366,-0.9652309266259625,0.36689281625894604,0.12600933029123826,-0.5538576496261421,1.200667076006054,-0.9615541225227608,0.6379393698147365,0.8745308028670439,1
2.3030776642778865,1.061709082976864,1.5369798642782924,1.4258866721268149,0.6356741369312437,-0.5231290714657103,-0.21761439150188266,-0.7284045264874306,-0.06604611525477433,-0.9751919395888239,-1.6219272907123294,-0.7066988160022638,0.18439087358330514,-0.7191771006661468,-0.5520029714777438,-1.794895772593576,-0.8703870375187303,-0.48931802310856143,-1.0173912917870156,0.11289930265288613,-0.6301313828526101,0.3684125537841309,-1.2243547093217293,-0.673530499844532,-0.22535980319946844,-0.6742582675501119,-0.3020991493949196,-2.4755454161701804,-0.6641810844083104,0.41286458767829215,-2.031461523005207,-1.4300712292386257,-1.5975737797482927,-0.5701613768653989,-1.6797510340073318,-0.8788029060684784,-0.5324624261299677,-0.5643473769409709,-0.26629759970201616,1.4200518725118647,1.146060173886074,-0.056643005435800586,-1.081132058028878,1.1079124699222547,-0.3837271142362501,0.21473410247404962,-0.32177178649635524,0.25642326289700973,-0.7173769468546622,-0.5645937545753164,1
1.2418336590492713,0.544092573924704,-0.0035552857591863996,0.670520119745895,1.7046456157575978,1.4499631076919288,1.337105718012906,0.357934419364026,-0.760612389612729,-0.15785279432682556,-1.0757496062368452,-0.8381305002918306,-0.8874960563101957,0.39809149346630424,-0.14901516653205676,0.04335104146409419,-1.8114366105333322,0.7308811405413552,0.02501178829981808,-0.24727114300015124,0.027390716727971665,-0.28503455263338934,0.43621029994747706,0.2768848152791021,0.9742260291421581,0.36616393112004464,-0.6868358789937652,-2.3187541344432283,0.5263195673465163,0.6315240831375412,-1.0425155211542891,0.14330904718940102,-1.0334110098938165,0.5707522488712738,-0.8353465383492328,0.7715787886437404,1.014480923560324,1.2926762420541562,0.5625072638955861,0.6680876467819384,1.18803364704466,0.5398012800734632,0.766956955839702,-0.08665512543199469,-1.695018283764547,-1.4884029591250707,0.301370699652132,0.7049344236794113,-0.9147505995530014,0.06571673620287907,1
