X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,target
-0.4530204731429728,1.4063576959320014,0.9950189708095709,-0.12102350022390523,-0.11838506355589512,-0.9097757899782773,0.48330148596691064,2.0480599016784886,1.9313618047972696,1.072161282933485,0.6761251725660863,0.40009599433911247,1.4348915681345504,0.8251334747586188,0.04202509983293136,0.9575516303748953,-0.6868690463605116,-0.3173256573987633,0.9528609556087573,-0.8979611162882164,-0.03826172201771404,-0.5180139643331982,-0.5472352623131028,-0.4730876002641487,-0.6279758347326903,1
0.36276308494138365,0.5134587325342721,-0.4183729972156277,0.9652984383222705,0.7325167365147893,1.2220580794501257,2.2872716101661124,1.2323073144768668,0.10043908190208062,-1.5227992024085577,-0.5335939675632118,-0.1256429399712231,0.6673898311183529,-1.4285294087138216,0.14968940450054916,1.3286976947047324,3.0233657683237745,2.858383433379209,1.996282580044004,0.5066793811440433,0.8622938687595196,1.124545348268453,-0.8404263716109688,1.1595018275390943,1.5226617116958305,0
1.012072049018188,1.018070522929784,-0.2437155510447191,-0.23712400675131806,0.17183976365052023,-0.23064603984179205,-0.7472780004074395,0.23841864591644663,0.7133053334608156,-0.6095813601251809,1.5389148605119778,1.4526661865709785,1.379013585196316,-0.07673665362761506,-1.242381931808179,-1.7343861950272368,-0.01886760898762546,0.8088497527466147,-0.2885356722969321,0.03422863779741779,0.13974151872536936,1.6352708461787855,-0.2044032843231483,0.35117322167985143,-0.21297652456659466,0
0.9660680496203711,0.19769484485291539,0.4571330555157569,-0.37654250446492255,-0.08268488087419984,0.05694170838661908,1.2956571441844353,1.0886028567044495,0.6799217089440697,2.4398470491337423,1.6676584177690406,-0.9885355600494697,-0.6475609805774294,-0.0320704123102126,-0.7352904491981751,-0.01505755310963619,0.7284844355546128,1.2897273242747165,-0.9976135538820923,-1.3303357093555317,0.9843134920315126,0.524549528807369,1.1581049899475997,0.4803934927323225,-0.7615612106532019,1
1.5919041447497804,-0.24108474553190984,0.7934370032081914,-1.2425299265415422,-1.965329333928217,-0.3918975594040123,-1.3354374328665415,1.1982145329602218,0.5392409882742597,0.6575601840384117,2.4483242926449513,1.9550709941764417,0.8901094009009545,0.9055516281922917,1.0978236223835358,-0.40544463275509923,1.1438663935776086,-0.18337081900716815,-0.6961658575119214,-0.9975201765763122,-2.0854957496004025,-1.4742616585442452,-0.01729820457002504,1.448819790958016,0.46477081362524403,1
1.7095574778109628,0.8188561832224839,0.6139222508784139,-1.197564383411513,0.22540156865478705,-1.0638794755176078,-0.5968170405868127,0.20954657669750526,-0.31778401935675227,-1.4519022054611765,-1.9915582752365673,-0.40588594319654453,-1.1720072004192805,-1.0559311344415363,-0.5153561182291344,-2.8256705334011607,-0.050751913604804896,-0.42883284859658244,0.15864230986756822,-0.48407599426443176,-1.3922132938741225,-0.6807239939996816,-0.5627995195561304,0.007901816522491924,-0.7357199422813144,1
1.2111404687714449,2.8860190789846794,2.8859028953861783,2.454797493707801,2.166251878145231,1.150808041835055,-0.6435499701015863,0.3670978467999192,0.76949343258614,0.2862468342897416,0.3487080949898266,-0.6920810589458144,0.48853441322469615,0.5872775450836548,1.0811489447716423,-0.4243801369322119,-0.5597130675368114,0.033759748788120034,-0.424526020987715,-0.19610532010173004,-1.0106683132696392,-0.86066062622123,-2.9080446649876457,-1.7361215501529181,-0.3343230448758413,1
-0.2824270241110126,0.967608461667687,-0.2567520630377457,-0.0065953997591206015,0.20291102760416718,0.8798649255913091,-1.6174212700070787,0.8141404561270248,1.4691971661850067,1.1759674992315494,2.178753221592372,1.117601833256259,0.7196280403747738,0.7480255896095166,-0.4023185104941629,0.9643091952631287,-0.01080787556685081,0.2966401754969114,-0.29611709796346963,-0.011975064477385056,-0.24480201227893345,-0.5114855377408396,-0.4916779036913829,-0.7063206161614215,0.4081214076170764,0
-0.5784592509891867,-2.1270547733183447,0.09999597206843841,0.04181922720357403,1.0340661937547424,0.70262182683556,0.9031229098941777,0.2872428335277518,0.6024252454815949,-0.5421140588790924,-0.6015374155908071,0.25722253231121683,-0.7728265034988524,-0.7476296018835413,0.09483815815238317,1.773704449346908,0.48604976243271775,1.9842008978822392,1.973068187856191,1.7686287528326012,0.8135020661630075,0.39959235021560957,0.8732591923707691,1.0015278831092351,1.1531181723654407,0
0.317143425402028,1.5799263630335072,0.4457519606568805,0.37369259173150593,-1.3545099495442396,-0.7767944993209055,-0.7617778039686863,0.2853013813599101,-0.27603932321295643,-1.3835058920859604,-0.8189256746429353,0.28958386798514557,1.3690244811303658,0.01464061557801613,0.6469404079907481,2.0365147766370355,-0.32186757121902065,0.7533045771462543,1.8593202176276267,1.353987657969817,-1.2703039096946782,0.5199549297149103,-1.1641613733075886,-0.13301346741033515,-0.5748409452643628,0
-1.254012866039663,-0.9225596261988482,-0.43551089079005284,0.960165259680869,-0.3353731002813903,0.6798262575142014,1.2020964941151016,-0.7655776765147104,-0.9666859623060313,-2.1739990369614697,-1.9048756381048815,-1.0561143951140244,-0.1869843621009924,1.57209379185129,0.7779572804184467,-0.11587820587607744,0.2727645941006986,0.5453934699595929,-0.5469448143314262,-0.23298205334770772,-0.0446465134160961,0.832230888829583,-0.1187472157400292,-0.03914713152105805,-0.4601007503937073,1
2.705395837857191,0.33821748382714684,1.4848159543207375,-0.18460761444605334,0.057552586243293846,0.9779993636745827,2.1275859055139965,1.7153557348480484,1.349127340617132,0.028218049485774582,0.8410409129622317,0.4984758229346614,-0.24957540112841198,0.4745824611831123,-1.4646698338415345,-1.8926784781687278,-0.7301749702491034,-1.4319479603437437,0.7814348861431659,-1.4016408331625931,0.24300812714365816,0.8142142038257721,-0.08483732031865496,-0.3580652191713199,-0.7751476550663708,1
-0.5473187728348317,-1.411309623198469,-0.9139586320187094,-2.0747718036094946,-1.8251124030319614,0.2628310068400208,-1.4812912664837519,-0.6501878562358452,-1.8224428691656578,-0.49329435126251214,1.4893038529972327,-0.19817279775747276,0.9350207056280899,0.8468981733231646,0.25215965339518454,0.3172108360113637,0.686169722602305,0.5232489973140947,1.4189466279649907,0.5959507936322289,0.18105646657314423,0.1192051505936137,-1.7896156043389557,-0.4431201172487831,0.4292651373819647,0
1.4905283942517171,1.6130398906180856,-1.0553956584954587,-0.2692374273699848,-0.14301628431754687,-0.1699565872648848,1.7384461432293785,1.7588698360872999,1.3170064670952866,2.036999578713436,0.2208603828404929,-0.0760836744326056,1.5328896249312192,-0.3544738609608342,0.06534927631272655,-0.0918623560315015,0.8547908472043102,-0.34315690319284686,1.1934909988227402,0.18164830499021278,-0.2741229872520494,0.21367572946317692,-0.2998427678010811,0.48936284377472433,0.00886243410247816,1
0.6211132600075603,1.4230101723913027,0.35817891411030156,-0.8332007051387382,-0.44201674862653745,-0.669253868994406,-0.679407601185019,-1.8611619716630992,-0.13680788582695258,0.761671261312558,-0.3974908453025543,0.0856421001979369,-0.3462610174650002,1.6507095306764108,-0.030088909796672572,-0.8313142485552325,0.45516405799848375,0.019289259512339813,1.2945030816446312,-1.7189865525142232,0.3699768241208143,0.1176357343269853,-0.15779889225420338,-0.8052360682113585,-0.9110843114577262,1
